account_id,ym,ending_balance
A000211,2024-09,7799.77
A000211,2024-10,7633.77
A000211,2024-11,7352.18
A000211,2024-12,6486.87
A000211,2025-01,5778.84
A000211,2025-02,5750.34
A000211,2025-03,5454.19
A000211,2025-04,5412.85
A000211,2025-05,5351.41
A000211,2025-06,7513.16
A000211,2025-07,6869.52
A000211,2025-08,6569.91
A000211,2025-09,6485.8
A000211,2025-10,6157.48
A000212,2023-11,-115.74
A000212,2023-12,-143.18
A000212,2024-01,1557.08
A000212,2024-02,3405.47
A000212,2024-03,3319.9
A000212,2024-04,3140.47
A000212,2024-05,3199.51
A000212,2024-06,3260.26
A000212,2024-07,3186.57
A000212,2024-08,2071.1
A000212,2024-09,1986.93
A000212,2024-10,1826.89
A000212,2024-11,1681.48
A000212,2024-12,1645.97
A000212,2025-01,2740.58
A000212,2025-02,2610.4
A000212,2025-03,2441.07
A000212,2025-05,2417.8
A000212,2025-06,2317.1
A000212,2025-07,2290.5
A000212,2025-08,5081.75
A000212,2025-09,5029.62
A000213,2023-12,-41.74
A000213,2024-04,-90.23
A000213,2024-11,-151.55
A000213,2024-12,-328.0
A000213,2025-04,-433.0
A000213,2025-08,-487.3
A000214,2023-10,1476.12
A000214,2023-12,989.83
A000214,2024-01,855.79
A000214,2024-02,2966.5
A000214,2024-03,2303.05
A000214,2024-04,3670.41
A000214,2024-05,3546.33
A000214,2024-06,5232.25
A000214,2024-07,4815.24
A000214,2024-08,4678.78
A000214,2024-09,4416.89
A000214,2024-10,4326.36
A000214,2024-11,4113.38
A000214,2024-12,3475.55
A000214,2025-01,3390.27
A000214,2025-02,3096.81
A000214,2025-03,7089.2
A000214,2025-04,6907.75
A000214,2025-05,6606.78
A000214,2025-06,8317.28
A000214,2025-07,10214.2
A000214,2025-08,9824.36
A000214,2025-09,10316.86
A000214,2025-10,10179.7
A000215,2025-02,-925.75
A000215,2025-03,-455.64
A000215,2025-04,-1474.22
A000215,2025-05,-123.27
A000215,2025-06,3577.61
A000215,2025-07,2760.18
A000215,2025-08,4326.1
A000215,2025-09,7714.84
A000215,2025-10,7647.43
A000216,2023-09,-97.91
A000216,2024-03,-111.44
A000216,2024-06,-114.76
A000216,2024-07,-144.97
A000216,2024-08,-178.19
A000216,2025-03,-288.15
A000216,2025-04,-347.62
A000216,2025-05,-930.01
A000217,2023-03,-36.12
A000217,2023-04,-0.36
A000217,2023-05,-68.17
A000217,2023-06,-261.19
A000217,2023-07,-766.57
A000217,2023-08,1134.46
A000217,2023-09,1038.15
A000217,2023-10,3149.99
A000217,2023-11,3151.3
A000217,2023-12,3111.05
A000217,2024-01,3023.31
A000217,2024-02,2962.08
A000217,2024-03,4669.52
A000217,2024-04,4620.59
A000217,2024-05,4532.97
A000217,2024-06,4452.46
A000217,2024-07,6658.58
A000217,2024-08,6198.61
A000217,2024-09,6183.61
A000217,2024-10,7687.69
A000217,2024-11,7415.63
A000217,2024-12,7299.53
A000217,2025-01,7080.87
A000217,2025-02,7020.87
A000217,2025-03,6925.26
A000217,2025-04,6834.61
A000217,2025-08,6747.71
A000217,2025-09,6666.65
A000218,2023-03,-74.78
A000218,2023-04,2159.77
A000218,2023-05,2069.14
A000218,2023-06,1852.17
A000218,2023-07,1857.94
A000218,2023-08,2056.01
A000218,2023-09,1962.04
A000218,2023-10,6492.17
A000218,2023-11,6404.65
A000218,2023-12,6359.48
A000218,2024-01,7171.23
A000218,2024-02,8827.52
A000218,2024-03,8723.64
A000218,2024-05,10333.9
A000218,2024-07,10147.52
A000218,2024-08,10172.88
A000218,2024-12,10045.13
A000218,2025-01,10031.48
A000218,2025-02,9964.4
A000218,2025-03,9916.25
A000218,2025-04,9597.32
A000218,2025-05,9558.61
A000218,2025-08,9469.52
A000218,2025-09,9322.96
A000219,2023-12,1877.22
A000219,2024-03,1881.82
A000219,2025-03,1889.54
A000220,2025-02,-376.22
A000220,2025-03,2786.24
A000220,2025-04,8186.1
A000220,2025-05,6477.4
A000220,2025-06,8178.92
A000220,2025-07,8993.84
A000220,2025-08,7811.46
A000220,2025-09,13668.36
A000220,2025-10,13658.08
A000221,2025-03,-61.82
A000221,2025-04,-141.27
A000221,2025-05,-119.56
A000221,2025-06,-192.85
A000221,2025-07,-262.99
A000221,2025-10,-300.14
A000222,2025-02,1093.9
A000222,2025-03,957.79
A000222,2025-04,123.77
A000222,2025-05,-240.15
A000222,2025-06,-620.49
A000222,2025-07,-1843.18
A000222,2025-08,175.62
A000222,2025-09,-538.21
A000222,2025-10,-807.07
A000223,2024-08,397.39
A000223,2024-09,285.55
A000223,2024-10,-50.07
A000223,2024-11,-353.2
A000223,2024-12,-514.63
A000223,2025-01,2245.98
A000223,2025-02,2057.31
A000223,2025-03,1353.16
A000223,2025-04,1274.53
A000223,2025-05,1385.12
A000223,2025-06,3742.77
A000223,2025-07,3429.59
A000223,2025-08,3381.18
A000223,2025-09,3065.63
A000224,2024-08,-111.51
A000224,2024-09,-169.76
A000224,2024-10,-609.73
A000224,2024-11,-704.54
A000224,2024-12,-758.56
A000224,2025-01,988.55
A000224,2025-02,548.26
A000224,2025-03,2970.45
A000224,2025-04,2975.82
A000224,2025-05,2512.3
A000224,2025-06,5029.23
A000224,2025-07,6520.59
A000224,2025-08,6404.51
A000224,2025-09,5431.36
A000224,2025-10,5172.22
A000225,2025-01,-420.94
A000225,2025-02,896.98
A000225,2025-03,4868.01
A000225,2025-04,6330.67
A000225,2025-05,9177.19
A000225,2025-06,9327.17
A000225,2025-07,10991.39
A000225,2025-08,15486.3
A000225,2025-09,16954.63
A000225,2025-10,16838.73
A000226,2023-12,-715.21
A000226,2024-01,307.56
A000226,2024-02,-180.51
A000226,2024-03,1839.89
A000226,2024-04,1711.28
A000226,2024-05,1211.35
A000226,2024-06,1182.53
A000226,2024-07,2031.74
A000226,2024-08,3806.85
A000226,2024-09,5450.54
A000226,2024-10,7595.77
A000226,2024-11,9275.42
A000226,2024-12,9054.73
A000226,2025-01,8589.93
A000226,2025-02,8530.5
A000226,2025-03,7363.26
A000226,2025-04,6509.41
A000226,2025-05,6099.19
A000226,2025-06,5966.78
A000226,2025-07,5754.13
A000226,2025-08,5797.46
A000226,2025-09,4039.52
A000226,2025-10,4007.45
A000227,2023-04,-84.0
A000227,2023-10,-155.31
A000227,2024-09,-226.99
A000227,2025-10,-301.62
A000228,2022-03,-122.79
A000228,2022-04,-159.91
A000228,2022-05,-187.72
A000228,2022-06,-339.73
A000228,2022-07,-531.63
A000228,2022-08,-554.02
A000228,2022-09,-651.83
A000228,2022-11,-665.82
A000228,2022-12,-649.04
A000228,2023-01,-960.88
A000228,2023-02,-1005.85
A000228,2023-03,-1083.04
A000228,2023-04,-1156.55
A000228,2023-05,-1274.76
A000228,2023-06,-1396.73
A000228,2023-07,-1394.28
A000228,2023-09,-1473.55
A000228,2023-10,-1549.34
A000228,2023-11,-1617.52
A000228,2023-12,-1728.31
A000228,2024-01,-1903.57
A000228,2024-04,-2157.2
A000228,2024-06,-2226.43
A000228,2024-08,-2727.65
A000228,2024-11,-3656.42
A000228,2024-12,-3811.9
A000228,2025-04,-3843.5
A000228,2025-05,-4002.51
A000228,2025-07,-4003.67
A000229,2023-10,-190.35
A000229,2023-11,-250.45
A000229,2023-12,-501.29
A000229,2024-01,1608.67
A000229,2024-02,1481.29
A000229,2024-03,1169.91
A000229,2024-04,1125.49
A000229,2024-05,1041.77
A000229,2024-06,798.91
A000229,2024-07,1661.09
A000229,2024-08,1620.84
A000229,2024-09,1570.93
A000229,2024-11,1510.52
A000229,2024-12,1442.79
A000229,2025-01,2786.22
A000229,2025-02,2669.21
A000229,2025-04,2650.1
A000229,2025-05,2562.84
A000229,2025-06,2537.95
A000229,2025-07,2411.49
A000229,2025-08,2282.11
A000229,2025-09,5011.65
A000229,2025-10,4902.42
A000230,2023-11,-21.7
A000230,2023-12,-32.97
A000230,2024-01,-305.28
A000230,2024-02,-403.06
A000230,2024-03,-493.95
A000230,2024-04,-672.47
A000230,2024-05,-759.95
A000230,2024-06,-887.81
A000230,2024-07,-983.85
A000230,2024-08,-1322.12
A000230,2024-09,-1725.14
A000230,2024-10,1337.63
A000230,2024-11,1138.39
A000230,2024-12,1004.2
A000230,2025-01,718.82
A000230,2025-02,593.01
A000230,2025-03,477.0
A000230,2025-04,482.04
A000230,2025-05,392.03
A000230,2025-06,2672.26
A000230,2025-07,2588.77
A000230,2025-08,4155.21
A000230,2025-09,4085.74
A000231,2022-08,2087.7
A000231,2022-09,1129.9
A000231,2022-10,913.09
A000231,2022-11,3347.99
A000231,2022-12,3065.97
A000231,2023-01,2747.38
A000231,2023-02,2711.91
A000231,2023-03,2152.0
A000231,2023-04,2076.72
A000231,2023-05,3054.98
A000231,2023-06,2992.61
A000231,2023-07,5209.24
A000231,2023-08,5030.67
A000231,2023-09,8066.11
A000231,2023-10,7589.54
A000231,2023-11,7109.29
A000231,2023-12,8733.66
A000231,2024-01,10469.63
A000231,2024-03,10334.4
A000231,2024-04,12836.14
A000231,2024-05,12634.56
A000231,2024-06,16492.24
A000231,2024-07,16475.06
A000231,2024-08,16451.9
A000231,2024-09,16328.79
A000231,2024-10,16330.41
A000231,2024-11,15946.82
A000231,2024-12,15513.32
A000231,2025-01,15110.06
A000231,2025-02,14955.81
A000231,2025-03,14918.54
A000231,2025-04,14907.12
A000231,2025-05,14833.34
A000231,2025-06,17435.69
A000231,2025-07,19173.86
A000231,2025-08,19071.05
A000231,2025-09,19060.69
A000232,2022-08,-186.2
A000232,2023-09,-248.01
A000232,2024-05,-473.82
A000232,2024-10,-555.06
A000232,2025-01,1448.03
A000232,2025-08,1366.73
A000233,2024-08,1623.45
A000233,2024-09,1581.22
A000233,2024-10,1456.45
A000233,2024-11,3539.35
A000233,2024-12,3509.88
A000233,2025-01,6034.19
A000233,2025-02,9488.79
A000233,2025-03,9193.33
A000233,2025-04,9133.96
A000233,2025-05,10922.5
A000233,2025-06,10794.57
A000233,2025-07,10638.01
A000233,2025-08,10571.28
A000233,2025-09,10258.1
A000234,2023-04,-166.8
A000234,2023-05,-227.74
A000234,2023-06,-320.0
A000234,2023-09,2121.1
A000234,2023-10,2017.23
A000234,2023-11,1539.75
A000234,2024-01,1459.68
A000234,2024-02,1420.02
A000234,2024-04,1121.48
A000234,2024-05,2742.88
A000234,2024-07,4814.18
A000234,2024-09,4883.05
A000234,2024-10,4924.58
A000234,2025-01,4879.22
A000234,2025-03,4845.97
A000234,2025-04,4741.9
A000234,2025-08,4668.91
A000234,2025-09,4546.9
A000235,2025-02,-50.28
A000235,2025-03,2310.41
A000235,2025-04,3993.25
A000235,2025-05,3098.3
A000235,2025-06,2679.58
A000235,2025-07,1899.69
A000235,2025-08,1339.77
A000235,2025-09,2348.8
A000235,2025-10,2261.79
A000236,2025-02,-25.12
A000236,2025-03,-260.57
A000236,2025-04,664.74
A000236,2025-05,309.89
A000236,2025-06,45.85
A000236,2025-07,-0.75
A000236,2025-08,2127.26
A000236,2025-09,1278.03
A000236,2025-10,1123.19
A000237,2024-12,25.15
A000237,2025-01,56.73
A000237,2025-02,1660.14
A000237,2025-03,1539.21
A000237,2025-04,1619.84
A000237,2025-05,1496.36
A000237,2025-06,1598.89
A000237,2025-07,1246.99
A000237,2025-08,6538.68
A000237,2025-09,5833.14
A000237,2025-10,5430.06
A000238,2024-12,-45.9
A000238,2025-01,-124.44
A000238,2025-02,-153.33
A000238,2025-03,-208.45
A000238,2025-06,-265.94
A000238,2025-07,1264.39
A000239,2024-01,1720.72
A000239,2024-02,7344.87
A000239,2024-03,11409.49
A000239,2024-04,10226.55
A000239,2024-05,11902.52
A000239,2024-06,13898.4
A000239,2024-07,15590.69
A000239,2024-08,16773.0
A000239,2024-09,16614.84
A000239,2024-10,16326.38
A000239,2024-11,15983.25
A000239,2024-12,15780.27
A000239,2025-01,15777.09
A000239,2025-02,15650.41
A000239,2025-03,15166.53
A000239,2025-04,14912.14
A000239,2025-05,14774.61
A000239,2025-06,14719.4
A000239,2025-07,13827.87
A000239,2025-08,13586.28
A000239,2025-09,13418.68
A000239,2025-10,13113.06
A000240,2022-09,-85.21
A000240,2022-10,-104.12
A000240,2022-11,4740.07
A000240,2022-12,4521.15
A000240,2023-01,6690.6
A000240,2023-02,6667.21
A000240,2023-04,5780.46
A000240,2023-05,5843.86
A000240,2023-06,5767.63
A000240,2023-08,4883.11
A000240,2023-09,6866.58
A000240,2023-10,6658.96
A000240,2023-11,6368.41
A000240,2023-12,6363.48
A000240,2024-01,6284.12
A000240,2024-02,6274.97
A000240,2024-03,6199.22
A000240,2024-04,5511.25
A000240,2024-05,4911.72
A000240,2024-06,4853.06
A000240,2024-07,4407.46
A000240,2024-08,3876.67
A000240,2024-09,3690.59
A000240,2024-10,3454.66
A000240,2024-11,3339.62
A000240,2024-12,2799.54
A000240,2025-01,2402.19
A000240,2025-02,2355.94
A000240,2025-03,2242.24
A000240,2025-04,1587.1
A000240,2025-05,1455.01
A000240,2025-06,1218.38
A000240,2025-07,1145.85
A000240,2025-08,815.64
A000240,2025-09,596.36
A000240,2025-10,336.76
A000241,2024-04,2219.59
A000241,2024-05,2112.79
A000241,2024-06,3552.08
A000241,2024-07,3373.78
A000241,2024-08,2929.78
A000241,2024-09,2798.22
A000241,2024-10,4998.51
A000241,2024-11,4739.82
A000241,2024-12,6289.6
A000241,2025-01,6040.09
A000241,2025-03,5898.31
A000241,2025-04,5735.81
A000241,2025-05,5633.65
A000241,2025-06,5473.6
A000241,2025-07,4695.91
A000241,2025-08,6684.92
A000241,2025-09,6574.83
A000242,2024-06,-16.91
A000242,2024-12,-125.21
A000242,2025-04,-174.96
A000242,2025-05,-279.15
A000242,2025-06,-775.01
A000242,2025-08,1307.72
A000243,2022-07,-14.74
A000243,2022-10,-216.24
A000243,2022-11,-272.0
A000243,2022-12,1127.36
A000243,2023-01,1102.31
A000243,2023-03,972.21
A000243,2023-04,919.92
A000243,2023-05,863.11
A000243,2023-06,805.3
A000243,2023-08,707.87
A000243,2023-09,684.69
A000243,2023-11,1014.4
A000243,2023-12,1031.72
A000243,2024-01,1022.55
A000243,2024-04,974.93
A000243,2024-05,717.31
A000243,2024-06,2730.33
A000243,2024-07,2671.0
A000243,2024-08,2623.77
A000243,2024-09,2533.73
A000243,2024-10,2054.01
A000243,2024-11,1965.23
A000243,2024-12,1612.7
A000243,2025-03,1527.72
A000243,2025-04,1492.9
A000243,2025-06,1453.0
A000243,2025-07,1406.15
A000243,2025-08,1290.79
A000243,2025-10,808.81
A000244,2022-05,-166.34
A000244,2022-07,-340.63
A000244,2022-08,-343.73
A000244,2022-09,2010.81
A000244,2022-11,1989.92
A000244,2023-02,1969.11
A000244,2023-03,1880.94
A000244,2023-04,1881.76
A000244,2023-06,1689.1
A000244,2023-08,1662.52
A000244,2023-09,1658.76
A000244,2023-10,1488.5
A000244,2023-12,867.94
A000244,2024-03,774.54
A000244,2024-04,698.15
A000244,2024-05,67.38
A000244,2024-07,5.44
A000244,2024-09,1228.47
A000244,2024-10,1187.97
A000244,2024-11,1130.0
A000244,2025-01,1080.43
A000244,2025-02,1002.12
A000244,2025-04,987.45
A000244,2025-05,710.99
A000244,2025-06,675.66
A000244,2025-07,632.55
A000244,2025-09,3519.87
A000245,2023-02,-5.0
A000245,2023-03,1479.52
A000245,2023-04,1033.1
A000245,2023-05,3852.77
A000245,2023-06,4619.9
A000245,2023-07,6579.58
A000245,2023-08,6285.76
A000245,2023-09,6139.18
A000245,2023-11,6023.63
A000245,2023-12,5950.78
A000245,2024-01,5334.45
A000245,2024-03,5279.29
A000245,2024-04,5112.01
A000245,2024-05,5145.99
A000245,2024-07,5054.69
A000245,2024-08,6006.98
A000245,2024-09,5977.08
A000245,2024-11,5940.19
A000245,2025-01,5885.98
A000245,2025-03,5719.0
A000245,2025-04,8173.9
A000245,2025-06,8128.81
A000245,2025-07,8063.26
A000245,2025-08,7924.25
A000245,2025-09,7951.78
A000245,2025-10,9947.85
A000246,2024-02,-488.0
A000246,2024-03,-1357.84
A000246,2024-04,-419.82
A000246,2024-05,1818.03
A000246,2024-06,3850.94
A000246,2024-07,3308.61
A000246,2024-08,3255.7
A000246,2024-09,3880.72
A000246,2024-10,3494.67
A000246,2024-11,2835.23
A000246,2024-12,2146.71
A000246,2025-01,2010.27
A000246,2025-02,1909.51
A000246,2025-03,1869.56
A000246,2025-04,1555.08
A000246,2025-05,2991.39
A000246,2025-06,8705.54
A000246,2025-07,8526.66
A000246,2025-08,8455.05
A000246,2025-09,8090.94
A000246,2025-10,7994.39
A000247,2022-10,-52.47
A000247,2022-11,-127.99
A000247,2022-12,-239.61
A000247,2023-01,-228.19
A000247,2023-02,-242.8
A000247,2023-03,1543.78
A000247,2023-04,1457.61
A000247,2023-05,657.85
A000247,2023-06,657.01
A000247,2023-07,3396.42
A000247,2023-08,3344.7
A000247,2023-09,3134.94
A000247,2023-10,3068.56
A000247,2023-11,2944.58
A000247,2023-12,2802.18
A000247,2024-01,2758.95
A000247,2024-02,4196.79
A000247,2024-03,3943.56
A000247,2024-04,3553.45
A000247,2024-05,3559.64
A000247,2024-06,3383.74
A000247,2024-07,3337.0
A000247,2024-08,3277.33
A000247,2024-09,3257.81
A000247,2024-10,3203.76
A000247,2024-11,5124.07
A000247,2024-12,6682.84
A000247,2025-01,6526.18
A000247,2025-02,7853.38
A000247,2025-03,9235.76
A000247,2025-05,9046.01
A000247,2025-06,9031.01
A000247,2025-07,8980.56
A000247,2025-08,9037.75
A000247,2025-09,8932.83
A000248,2022-10,-656.04
A000248,2022-11,-797.62
A000248,2022-12,-892.75
A000248,2023-01,-1050.36
A000248,2023-03,-978.93
A000248,2023-04,-982.53
A000248,2023-05,-1384.17
A000248,2023-06,197.17
A000248,2023-07,32.09
A000248,2023-08,-49.62
A000248,2023-10,1882.97
A000248,2023-11,1884.2
A000248,2023-12,1851.79
A000248,2024-03,1540.42
A000248,2024-04,1066.19
A000248,2024-05,3650.71
A000248,2024-06,3529.12
A000248,2024-07,3471.17
A000248,2024-08,3465.18
A000248,2024-09,3369.41
A000248,2024-10,3301.19
A000248,2024-11,3293.54
A000248,2024-12,3280.5
A000248,2025-01,3182.76
A000248,2025-04,4942.44
A000248,2025-05,6482.93
A000248,2025-06,6449.48
A000248,2025-08,5967.82
A000248,2025-09,5902.52
A000249,2022-10,-36.32
A000249,2022-11,-197.0
A000249,2023-01,-366.55
A000249,2023-02,-442.88
A000249,2023-03,1209.04
A000249,2023-04,1232.21
A000249,2023-05,626.04
A000249,2023-06,246.97
A000249,2023-07,40.94
A000249,2023-08,1629.21
A000249,2023-09,1602.48
A000249,2023-11,1514.26
A000249,2023-12,1270.64
A000249,2024-01,5877.59
A000249,2024-02,5741.0
A000249,2024-03,6034.69
A000249,2024-06,6049.73
A000249,2024-07,6003.75
A000249,2024-08,5949.65
A000249,2024-09,5844.22
A000249,2024-11,7690.41
A000249,2024-12,7636.54
A000249,2025-01,7526.34
A000249,2025-02,7395.86
A000249,2025-03,7299.94
A000249,2025-04,7029.63
A000249,2025-05,7004.94
A000249,2025-06,9394.44
A000249,2025-07,11066.7
A000249,2025-08,11033.77
A000249,2025-09,11030.68
A000249,2025-10,11015.68
A000250,2024-06,-282.26
A000250,2024-07,1641.45
A000250,2024-08,1371.97
A000250,2024-09,1254.46
A000250,2024-10,2838.35
A000250,2024-11,2527.75
A000250,2024-12,2840.11
A000250,2025-01,2585.79
A000250,2025-02,2626.04
A000250,2025-03,3336.02
A000250,2025-04,2931.35
A000250,2025-05,2691.24
A000250,2025-06,2502.86
A000250,2025-07,2377.98
A000250,2025-08,2243.88
A000250,2025-09,1542.31
A000250,2025-10,1420.11
A000251,2022-07,-62.56
A000251,2022-08,-230.91
A000251,2022-09,1998.95
A000251,2022-10,2310.28
A000251,2022-11,2241.82
A000251,2022-12,5337.95
A000251,2023-01,5263.33
A000251,2023-02,5106.12
A000251,2023-03,5014.32
A000251,2023-05,4942.0
A000251,2023-06,7195.68
A000251,2023-08,7112.0
A000251,2023-09,7023.07
A000251,2023-10,7003.49
A000251,2023-11,7042.81
A000251,2023-12,6962.53
A000251,2024-01,6722.0
A000251,2024-02,9192.65
A000251,2024-03,9059.89
A000251,2024-04,8873.36
A000251,2024-05,8749.5
A000251,2024-06,8616.56
A000251,2024-08,8591.56
A000251,2024-09,10220.87
A000251,2024-10,10107.33
A000251,2024-11,9977.81
A000251,2024-12,12289.99
A000251,2025-01,12185.59
A000251,2025-02,11894.58
A000251,2025-03,11855.24
A000251,2025-05,11771.25
A000251,2025-06,10901.14
A000251,2025-07,10666.18
A000251,2025-08,10591.93
A000251,2025-09,10523.83
A000252,2022-09,-50.77
A000252,2022-11,-86.85
A000252,2022-12,2454.25
A000252,2023-04,2413.62
A000252,2023-11,4676.17
A000252,2024-05,4634.72
A000252,2025-05,4538.34
A000253,2022-12,-20.92
A000253,2023-01,-59.36
A000253,2023-02,-173.08
A000253,2023-03,-268.12
A000253,2023-04,-283.12
A000253,2023-06,-357.12
A000253,2023-08,-562.57
A000253,2023-11,-662.1
A000253,2023-12,-701.35
A000253,2024-01,-1059.8
A000253,2024-02,-1127.91
A000253,2024-03,-1223.03
A000253,2024-04,-1245.46
A000253,2024-06,-1351.12
A000253,2024-07,-1500.19
A000253,2024-08,-1679.19
A000253,2024-09,-1789.29
A000253,2024-11,-1806.1
A000253,2025-02,-1896.54
A000253,2025-04,-2232.96
A000253,2025-05,-2236.02
A000253,2025-06,-2771.6
A000253,2025-08,-2843.96
A000253,2025-09,-2882.75
A000253,2025-10,-2996.49
A000254,2024-09,-28.39
A000254,2024-10,2333.72
A000254,2024-12,4438.96
A000254,2025-02,4399.71
A000254,2025-03,4374.71
A000254,2025-06,4297.06
A000255,2024-01,-581.89
A000255,2024-02,-631.05
A000255,2024-03,-851.77
A000255,2024-04,-925.57
A000255,2024-05,-1011.34
A000255,2024-06,-1373.22
A000255,2024-08,-1427.12
A000255,2024-09,-1640.63
A000255,2024-10,-1664.99
A000255,2024-11,-1707.9
A000255,2024-12,1792.48
A000255,2025-01,1741.45
A000255,2025-02,1458.99
A000255,2025-03,911.76
A000255,2025-04,727.05
A000255,2025-05,712.05
A000255,2025-06,2900.4
A000255,2025-08,2594.81
A000255,2025-10,2547.96
A000256,2022-06,-27.93
A000256,2022-07,-203.9
A000256,2022-08,1990.4
A000256,2022-09,1914.49
A000256,2022-11,1690.47
A000256,2022-12,1501.08
A000256,2023-01,1460.8
A000256,2023-04,1447.48
A000256,2023-06,1414.37
A000256,2023-07,2814.59
A000256,2023-09,2319.86
A000256,2023-11,2298.6
A000256,2023-12,2244.36
A000256,2024-01,1496.81
A000256,2024-02,1377.85
A000256,2024-03,1301.78
A000256,2024-04,1179.41
A000256,2024-05,1150.59
A000256,2024-06,1137.9
A000256,2024-07,1122.65
A000256,2024-08,1072.9
A000256,2024-09,819.37
A000256,2024-10,696.52
A000256,2024-11,3162.99
A000256,2025-02,2766.35
A000256,2025-03,2521.89
A000256,2025-04,2502.39
A000256,2025-06,4233.01
A000256,2025-07,4089.75
A000256,2025-08,3927.79
A000256,2025-10,3911.92
A000257,2022-07,-24.11
A000257,2022-09,-152.88
A000257,2022-11,-148.65
A000257,2023-02,-191.3
A000257,2023-05,-235.79
A000257,2023-07,-250.79
A000257,2023-08,-323.35
A000257,2025-05,-312.43
A000257,2025-07,-330.95
A000258,2022-06,-92.05
A000258,2022-07,-114.2
A000258,2022-09,-119.2
A000258,2022-10,2796.29
A000258,2022-11,2791.44
A000258,2023-03,2685.56
A000258,2023-04,2663.14
A000258,2023-05,2649.22
A000258,2023-07,2568.17
A000258,2023-09,2515.86
A000258,2023-12,2380.09
A000258,2024-02,2389.89
A000258,2024-03,2384.55
A000258,2024-04,2267.8
A000258,2024-07,2024.17
A000258,2024-09,1884.97
A000258,2024-10,3174.9
A000258,2024-11,3135.35
A000258,2024-12,3032.2
A000258,2025-01,2603.45
A000258,2025-02,2551.49
A000258,2025-03,2219.44
A000258,2025-04,2215.14
A000258,2025-05,3739.89
A000258,2025-06,3687.13
A000258,2025-07,3712.41
A000258,2025-08,3681.13
A000258,2025-09,3681.49
A000259,2023-09,-383.99
A000259,2023-10,1984.89
A000259,2023-11,3374.16
A000259,2023-12,5043.89
A000259,2024-01,4661.51
A000259,2024-02,7590.14
A000259,2024-03,9663.28
A000259,2024-04,9250.7
A000259,2024-05,16339.81
A000259,2024-06,20625.02
A000259,2024-07,22078.01
A000259,2024-08,21358.86
A000259,2024-09,23325.61
A000259,2024-10,27612.09
A000259,2024-11,27394.99
