transaction_id,account_id,txn_date,category,channel,amount
T0012718,A000265,2025-01-08,Transfer,Mobile,-220.39
T0012719,A000265,2025-02-03,Online,POS,-63.38
T0012720,A000265,2024-06-19,ATM,POS,-40.08
T0012721,A000265,2024-05-17,Online,Web,-39.54
T0012722,A000265,2025-04-22,ATM,Web,-51.85
T0012723,A000265,2024-05-25,Salary,Mobile,1897.16
T0012724,A000265,2024-06-21,Online,Mobile,-50.57
T0012725,A000265,2024-04-18,POS,Mobile,-62.21
T0012726,A000265,2023-08-18,POS,Web,-114.45
T0012727,A000265,2025-08-03,Transfer,POS,-631.53
T0012728,A000265,2024-11-20,ATM,Mobile,-3.41
T0012729,A000265,2024-03-14,POS,Mobile,-21.79
T0012730,A000266,2025-02-07,POS,POS,-3.37
T0012731,A000266,2024-08-21,POS,Mobile,-34.86
T0012732,A000266,2025-07-17,POS,ATM,-28.12
T0012733,A000266,2024-06-01,Transfer,Mobile,-240.65
T0012734,A000266,2023-05-03,Online,Web,-57.86
T0012735,A000267,2024-12-25,POS,ATM,-105.91
T0012736,A000267,2023-10-23,POS,Web,-26.28
T0012737,A000267,2025-04-06,POS,POS,-47.24
T0012738,A000267,2024-06-01,Online,Web,-61.12
T0012739,A000267,2023-11-21,Bill,Mobile,-24.24
T0012740,A000267,2024-08-25,Online,Mobile,-31.93
T0012741,A000267,2024-07-22,Bill,Mobile,-99.6
T0012742,A000267,2025-05-18,POS,Web,-3.71
T0012743,A000267,2024-03-24,Online,POS,-52.24
T0012744,A000267,2024-01-26,ATM,Mobile,-54.59
T0012745,A000267,2023-11-18,POS,Web,-23.31
T0012746,A000267,2024-03-11,Transfer,ATM,129.07
T0012747,A000267,2024-05-11,Online,Mobile,-80.47
T0012748,A000267,2024-11-09,Online,POS,-48.29
T0012749,A000267,2023-11-15,Bill,Mobile,-60.33
T0012750,A000267,2023-12-23,Transfer,Mobile,-402.95
T0012751,A000267,2024-11-04,Salary,Mobile,1607.56
T0012752,A000267,2025-04-02,Bill,Branch,-16.01
T0012753,A000267,2024-05-14,Online,Mobile,-5.65
T0012754,A000267,2025-02-07,POS,Mobile,-36.23
T0012755,A000267,2025-06-03,ATM,Mobile,-80.54
T0012756,A000267,2025-09-29,ATM,Web,5.49
T0012757,A000267,2024-04-13,Online,Branch,-81.13
T0012758,A000267,2023-10-24,Fee,Web,-10.0
T0012759,A000267,2024-05-02,POS,ATM,-42.46
T0012760,A000267,2025-05-18,Salary,Mobile,1966.44
T0012761,A000267,2025-03-31,POS,Mobile,-23.57
T0012762,A000267,2023-11-28,Salary,Web,867.07
T0012763,A000267,2024-09-05,POS,Mobile,-42.58
T0012764,A000267,2023-12-17,Fee,Mobile,-10.0
T0012765,A000267,2024-11-22,Refund,Web,31.47
T0012766,A000267,2025-01-14,Transfer,Mobile,-241.18
T0012767,A000267,2025-01-12,Online,POS,-87.38
T0012768,A000267,2025-07-06,Online,Mobile,-72.17
T0012769,A000267,2025-07-24,Bill,Mobile,-133.51
T0012770,A000267,2024-11-21,POS,Web,-47.38
T0012771,A000267,2025-08-19,POS,Mobile,-17.14
T0012772,A000267,2023-10-22,POS,Mobile,-56.18
T0012773,A000267,2025-09-24,Transfer,Mobile,-95.22
T0012774,A000267,2024-08-09,POS,Web,-73.03
T0012775,A000267,2024-03-22,Bill,Mobile,-39.97
T0012776,A000267,2024-07-30,Online,Mobile,-6.59
T0012777,A000267,2025-10-01,Bill,Branch,-89.63
T0012778,A000267,2024-05-09,ATM,Mobile,-66.86
T0012779,A000267,2024-04-28,POS,Mobile,-28.99
T0012780,A000267,2025-07-10,Online,Mobile,-42.92
T0012781,A000267,2025-03-05,Bill,Web,-0.93
T0012782,A000267,2025-04-27,ATM,Mobile,-74.91
T0012783,A000267,2025-03-18,Fee,POS,-15.0
T0012784,A000267,2025-01-10,Salary,Mobile,2346.02
T0012785,A000267,2024-06-02,POS,Branch,5.64
T0012786,A000267,2025-09-29,Bill,Web,-1.17
T0012787,A000267,2024-11-23,Online,ATM,-33.23
T0012788,A000267,2024-05-10,Online,POS,-95.86
T0012789,A000267,2024-08-21,Online,ATM,-27.58
T0012790,A000267,2024-05-31,Fee,Mobile,-5.0
T0012791,A000267,2025-05-16,Salary,Mobile,2194.52
T0012792,A000267,2025-02-04,POS,Mobile,-42.12
T0012793,A000267,2024-01-26,Transfer,Web,-62.94
T0012794,A000267,2025-06-25,Online,Mobile,-69.34
T0012795,A000267,2024-06-23,Bill,Web,-21.76
T0012796,A000267,2024-11-27,Transfer,Mobile,-137.4
T0012797,A000267,2024-12-16,Online,POS,-12.67
T0012798,A000267,2025-06-06,Online,Mobile,-36.77
T0012799,A000267,2025-09-30,Bill,POS,-84.3
T0012800,A000267,2025-07-24,Salary,Mobile,1297.47
T0012801,A000267,2024-11-30,POS,Mobile,-65.93
T0012802,A000267,2024-12-16,Salary,Web,1351.35
T0012803,A000267,2024-03-03,POS,Mobile,-34.78
T0012804,A000267,2025-01-05,Refund,Mobile,31.22
T0012805,A000267,2023-11-14,Fee,Web,-5.0
T0012806,A000267,2025-07-11,ATM,Branch,-22.14
T0012807,A000267,2023-12-30,Fee,Mobile,-5.0
T0012808,A000267,2024-05-05,Fee,POS,-15.0
T0012809,A000267,2024-10-24,Bill,POS,-67.97
T0012810,A000267,2025-01-30,POS,Mobile,-48.92
T0012811,A000267,2024-03-05,Online,Mobile,-49.43
T0012812,A000267,2023-11-05,Bill,Mobile,-103.34
T0012813,A000267,2025-06-25,Online,Mobile,-68.28
T0012814,A000267,2024-10-03,POS,Mobile,-59.89
T0012815,A000267,2025-07-31,Transfer,Web,111.29
T0012816,A000267,2023-11-15,Online,POS,-42.6
T0012817,A000267,2024-04-09,POS,Mobile,-54.96
T0012818,A000267,2024-10-24,Refund,Mobile,36.13
T0012819,A000267,2024-11-15,ATM,Mobile,-69.22
T0012820,A000267,2024-01-16,Transfer,Web,270.53
T0012821,A000268,2024-03-19,POS,Web,-122.46
T0012822,A000268,2025-08-03,Transfer,POS,-140.03
T0012823,A000268,2025-01-03,ATM,Mobile,-46.55
T0012824,A000268,2024-05-16,POS,POS,-45.75
T0012825,A000268,2024-06-24,Online,Mobile,-50.62
T0012826,A000268,2024-07-24,Online,Mobile,-47.56
T0012827,A000268,2025-08-10,POS,POS,-51.17
T0012828,A000268,2025-03-29,ATM,Mobile,-48.47
T0012829,A000268,2025-03-07,POS,Mobile,-48.32
T0012830,A000268,2025-09-26,Refund,Mobile,12.69
T0012831,A000268,2024-12-21,Bill,POS,-102.93
T0012832,A000268,2025-05-25,Salary,Mobile,2614.36
T0012833,A000268,2024-07-05,Transfer,Web,-190.02
T0012834,A000268,2024-06-03,POS,Web,-31.54
T0012835,A000268,2025-01-05,Refund,Mobile,25.08
T0012836,A000268,2024-09-16,Interest,Mobile,2.24
T0012837,A000268,2024-02-05,Online,Mobile,-9.4
T0012838,A000268,2025-08-03,Online,Mobile,-24.39
T0012839,A000268,2024-05-24,Refund,ATM,45.93
T0012840,A000268,2024-12-26,Online,Mobile,-19.83
T0012841,A000268,2025-10-04,Transfer,POS,320.07
T0012842,A000268,2025-08-05,Fee,POS,-10.0
T0012843,A000268,2024-04-08,Transfer,Web,64.05
T0012844,A000268,2024-07-27,Salary,Mobile,1790.57
T0012845,A000268,2024-07-18,Interest,Branch,1.82
T0012846,A000268,2024-09-15,Transfer,Web,-206.3
T0012847,A000268,2025-02-04,POS,Mobile,-27.34
T0012848,A000268,2025-07-11,Salary,Web,1258.96
T0012849,A000268,2025-09-14,Online,Mobile,-35.08
T0012850,A000268,2024-03-16,POS,POS,-51.36
T0012851,A000268,2024-03-17,Fee,Mobile,-15.0
T0012852,A000268,2025-08-08,ATM,Web,-51.99
T0012853,A000268,2025-08-24,Salary,Web,1756.98
T0012854,A000268,2025-04-03,ATM,ATM,-51.7
T0012855,A000268,2025-09-15,ATM,Web,-59.73
T0012856,A000268,2024-04-21,POS,POS,-43.92
T0012857,A000268,2024-07-29,Bill,POS,-61.8
T0012858,A000268,2024-12-29,POS,Branch,-20.62
T0012859,A000268,2024-05-04,POS,POS,30.74
T0012860,A000268,2025-07-31,ATM,POS,12.43
T0012861,A000268,2025-02-22,Online,Mobile,-77.74
T0012862,A000268,2024-07-19,Online,Mobile,-34.74
T0012863,A000268,2025-02-01,Salary,Mobile,1677.67
T0012864,A000268,2024-03-13,ATM,POS,-73.72
T0012865,A000268,2025-04-03,ATM,Branch,-70.13
T0012866,A000268,2025-03-16,POS,POS,-7.27
T0012867,A000268,2024-02-04,POS,POS,-48.52
T0012868,A000269,2025-09-14,Transfer,Mobile,-478.99
T0012869,A000269,2024-10-02,POS,POS,-45.55
T0012870,A000269,2025-01-04,Bill,ATM,-70.6
T0012871,A000269,2024-10-20,Bill,POS,-128.47
T0012872,A000269,2025-07-30,Bill,Mobile,-118.51
T0012873,A000269,2024-12-30,Salary,Mobile,1879.43
T0012874,A000269,2025-06-03,POS,Mobile,-12.66
T0012875,A000269,2025-04-09,Online,Web,-58.0
T0012876,A000269,2025-01-10,Transfer,Mobile,-81.0
T0012877,A000269,2025-03-13,Bill,ATM,-152.61
T0012878,A000269,2024-10-30,Salary,POS,2429.44
T0012879,A000269,2024-11-28,Bill,Mobile,-118.13
T0012880,A000269,2025-03-05,Bill,Mobile,-97.29
T0012881,A000269,2025-03-20,Online,Mobile,-56.39
T0012882,A000269,2025-03-16,POS,Mobile,-77.8
T0012883,A000269,2025-01-04,Online,ATM,-41.08
T0012884,A000269,2025-04-21,Online,Mobile,-31.87
T0012885,A000269,2025-09-16,Online,Web,-58.46
T0012886,A000269,2025-03-18,Refund,ATM,-8.18
T0012887,A000269,2025-04-27,Transfer,POS,-72.26
T0012888,A000269,2024-10-03,ATM,Mobile,-79.18
T0012889,A000269,2025-04-03,Online,Mobile,-95.44
T0012890,A000269,2025-05-26,Salary,Mobile,1787.73
T0012891,A000269,2025-02-18,Bill,Mobile,-62.88
T0012892,A000269,2025-02-22,Online,Mobile,-37.18
T0012893,A000269,2024-12-11,POS,Mobile,-82.85
T0012894,A000269,2024-11-08,Fee,Mobile,-5.0
T0012895,A000269,2024-11-27,POS,Branch,-45.5
T0012896,A000269,2025-05-30,ATM,Mobile,-63.92
T0012897,A000269,2025-01-25,POS,Web,-66.83
T0012898,A000269,2025-08-20,POS,ATM,-39.31
T0012899,A000269,2025-02-11,POS,Mobile,-67.7
T0012900,A000269,2024-11-07,POS,POS,-74.29
T0012901,A000269,2025-02-24,Online,Branch,-45.06
T0012902,A000269,2025-03-21,Online,Web,-63.27
T0012903,A000269,2025-08-18,Bill,Branch,-0.74
T0012904,A000269,2025-08-31,Salary,Mobile,1641.89
T0012905,A000269,2024-10-01,Bill,Mobile,-17.87
T0012906,A000269,2025-01-21,Bill,Mobile,-139.72
T0012907,A000269,2025-05-16,POS,Web,-94.43
T0012908,A000269,2024-08-26,POS,POS,-100.66
T0012909,A000269,2024-10-21,Online,Mobile,26.7
T0012910,A000269,2025-01-20,Online,Mobile,-52.68
T0012911,A000269,2025-07-23,Bill,POS,-115.85
T0012912,A000269,2025-05-21,POS,Mobile,-67.31
T0012913,A000269,2025-03-25,Online,Web,-47.69
T0012914,A000269,2024-11-08,Online,Mobile,-81.6
T0012915,A000269,2024-09-08,Transfer,Mobile,-82.21
T0012916,A000269,2025-07-10,POS,Mobile,-42.56
T0012917,A000269,2025-09-07,Salary,Mobile,2221.5
T0012918,A000269,2025-09-20,Online,Mobile,-24.92
T0012919,A000269,2025-07-12,Transfer,Mobile,-272.61
T0012920,A000269,2025-09-28,POS,Branch,-18.45
T0012921,A000269,2025-04-10,Fee,Mobile,-25.0
T0012922,A000269,2025-06-13,POS,Mobile,-12.43
T0012923,A000269,2024-10-13,POS,Mobile,-39.46
T0012924,A000269,2025-04-24,Bill,Web,-79.3
T0012925,A000269,2024-10-01,Salary,Mobile,2573.71
T0012926,A000269,2024-12-21,ATM,Mobile,-32.79
T0012927,A000269,2025-03-17,Online,Mobile,-102.9
T0012928,A000269,2025-03-22,Transfer,Mobile,68.49
T0012929,A000269,2025-02-03,Online,Mobile,-85.81
T0012930,A000269,2025-07-02,POS,Web,-36.04
T0012931,A000269,2024-12-31,Online,Web,-37.53
T0012932,A000269,2024-11-11,POS,ATM,-58.73
T0012933,A000269,2025-04-12,Online,Branch,-25.32
T0012934,A000269,2025-01-31,POS,Web,-47.27
T0012935,A000269,2025-08-25,Online,POS,-11.58
T0012936,A000269,2025-04-27,Salary,Web,1369.94
T0012937,A000269,2024-10-15,Transfer,POS,-139.16
T0012938,A000269,2025-04-13,Refund,POS,69.14
T0012939,A000269,2024-09-25,Online,Web,-17.78
T0012940,A000269,2024-11-04,Online,POS,-45.08
T0012941,A000269,2025-09-01,POS,POS,-51.71
T0012942,A000269,2025-09-07,Online,Mobile,3.92
T0012943,A000269,2024-12-24,Online,Mobile,9.97
T0012944,A000269,2025-03-02,Fee,Web,-5.0
T0012945,A000269,2025-05-23,Bill,Mobile,-96.27
T0012946,A000269,2025-02-08,POS,POS,-28.96
T0012947,A000269,2025-07-25,Bill,POS,-117.18
T0012948,A000269,2025-06-01,Transfer,Web,-325.25
T0012949,A000269,2025-05-08,POS,POS,-71.12
T0012950,A000269,2025-06-05,Bill,POS,-46.06
T0012951,A000269,2024-08-29,POS,ATM,-18.94
T0012952,A000269,2025-01-18,Transfer,Web,-237.62
T0012953,A000269,2024-08-13,POS,Mobile,-61.74
T0012954,A000269,2025-10-03,Bill,Mobile,-71.97
T0012955,A000269,2024-08-21,Online,POS,-41.11
T0012956,A000269,2025-08-13,Transfer,Mobile,-179.71
T0012957,A000269,2025-01-29,Bill,Mobile,-46.6
T0012958,A000269,2024-12-23,Salary,Mobile,3359.16
T0012959,A000269,2025-06-24,ATM,Mobile,24.82
T0012960,A000269,2024-09-02,ATM,Web,-5.46
T0012961,A000269,2025-10-08,POS,Mobile,-49.09
T0012962,A000270,2025-05-12,Bill,Branch,-131.73
T0012963,A000270,2025-08-19,Online,POS,-73.25
T0012964,A000270,2025-09-16,POS,POS,-29.48
T0012965,A000270,2025-06-01,Online,Mobile,-9.92
T0012966,A000270,2025-05-31,Transfer,Mobile,-326.93
T0012967,A000270,2025-06-23,POS,Mobile,-70.24
T0012968,A000270,2024-10-03,Transfer,POS,-311.99
T0012969,A000270,2025-10-02,POS,Branch,-18.13
T0012970,A000270,2025-04-18,Bill,Mobile,-79.16
T0012971,A000271,2023-11-06,Online,Mobile,-54.95
T0012972,A000271,2023-04-30,Online,POS,-61.09
T0012973,A000271,2025-01-31,POS,Mobile,-47.44
T0012974,A000271,2024-02-01,Fee,POS,-10.0
T0012975,A000272,2025-04-16,POS,Mobile,0.63
T0012976,A000272,2024-04-10,Online,Mobile,-62.1
T0012977,A000272,2024-05-08,Transfer,Mobile,116.5
T0012978,A000272,2023-11-13,POS,ATM,4.95
T0012979,A000272,2024-08-14,POS,Web,-71.8
T0012980,A000272,2023-03-24,Transfer,Mobile,5.05
T0012981,A000272,2024-07-17,ATM,POS,-45.59
T0012982,A000272,2024-05-08,POS,Mobile,-26.0
T0012983,A000272,2023-12-01,POS,Mobile,-41.57
T0012984,A000272,2024-05-06,ATM,POS,-34.14
T0012985,A000272,2024-12-30,Online,POS,-106.79
T0012986,A000272,2025-07-09,Bill,Web,-70.98
T0012987,A000272,2024-11-05,Online,Web,-65.88
T0012988,A000272,2023-02-08,Online,Web,-34.34
T0012989,A000272,2025-10-01,Online,POS,-29.92
T0012990,A000272,2024-09-26,Transfer,Mobile,-278.11
T0012991,A000272,2023-11-12,Interest,Branch,2.02
T0012992,A000272,2024-02-01,Bill,Mobile,-87.28
T0012993,A000272,2023-07-02,Refund,Mobile,30.05
T0012994,A000272,2024-06-11,POS,Mobile,7.93
T0012995,A000272,2023-02-14,POS,Mobile,-93.81
T0012996,A000272,2025-01-16,POS,Web,-2.89
T0012997,A000272,2024-02-13,POS,Mobile,-88.01
T0012998,A000272,2024-02-19,POS,Mobile,-56.88
T0012999,A000272,2024-09-25,Salary,Web,1802.55
T0013000,A000272,2025-04-04,POS,Mobile,-34.32
T0013001,A000272,2025-07-01,Transfer,Branch,-128.86
T0013002,A000272,2024-06-07,POS,Branch,-8.19
T0013003,A000272,2024-01-10,POS,POS,-30.04
T0013004,A000272,2025-03-18,POS,Mobile,-102.19
T0013005,A000272,2024-03-11,Online,Mobile,-71.12
T0013006,A000272,2025-07-16,Bill,Mobile,-34.6
T0013007,A000272,2025-02-23,ATM,POS,-66.01
T0013008,A000272,2025-01-23,POS,Branch,-11.84
T0013009,A000272,2024-01-22,Online,Mobile,1.51
T0013010,A000272,2023-04-11,Online,Mobile,-61.11
T0013011,A000272,2025-09-10,ATM,Mobile,-6.73
T0013012,A000272,2025-09-04,POS,Mobile,-18.42
T0013013,A000272,2025-10-05,Transfer,ATM,-488.21
T0013014,A000272,2023-10-17,POS,Mobile,-49.79
T0013015,A000272,2023-08-04,Online,Mobile,-41.76
T0013016,A000272,2024-09-01,ATM,Web,-52.59
T0013017,A000272,2023-11-03,Salary,Web,1935.96
T0013018,A000272,2024-09-24,Refund,ATM,-5.41
T0013019,A000272,2023-09-01,POS,Mobile,-45.68
T0013020,A000272,2024-07-17,Transfer,Web,-714.87
T0013021,A000272,2025-02-20,POS,Mobile,-113.5
T0013022,A000272,2023-11-25,ATM,POS,-108.98
T0013023,A000272,2025-02-06,Online,Branch,3.35
T0013024,A000272,2024-01-11,Transfer,Mobile,-112.66
T0013025,A000272,2024-03-16,Bill,Mobile,-96.54
T0013026,A000272,2023-03-11,Online,POS,-8.01
T0013027,A000272,2025-09-09,POS,Web,-68.28
T0013028,A000272,2023-09-29,Fee,POS,-10.0
T0013029,A000272,2023-03-18,POS,Mobile,-73.45
T0013030,A000272,2023-12-09,Bill,Web,-9.41
T0013031,A000272,2025-09-19,Refund,POS,26.38
T0013032,A000272,2025-03-14,Transfer,POS,-422.1
T0013033,A000272,2024-05-09,Online,Mobile,-49.18
T0013034,A000272,2023-05-09,ATM,POS,-36.4
T0013035,A000272,2023-10-03,ATM,ATM,-127.96
T0013036,A000272,2023-12-11,POS,Mobile,24.38
T0013037,A000272,2023-05-20,Salary,Mobile,2113.2
T0013038,A000272,2024-12-08,POS,ATM,6.8
T0013039,A000272,2023-03-12,Online,POS,-49.83
T0013040,A000272,2023-06-12,Salary,POS,1882.61
T0013041,A000272,2023-04-02,POS,POS,-69.75
T0013042,A000272,2025-06-10,Transfer,Web,-174.55
T0013043,A000272,2025-09-23,ATM,POS,-1.42
T0013044,A000272,2025-07-13,POS,Branch,-74.29
T0013045,A000272,2023-03-13,Transfer,Mobile,21.08
T0013046,A000272,2025-03-25,Online,Mobile,-51.1
T0013047,A000272,2024-08-25,Online,POS,-59.27
T0013048,A000272,2024-09-04,POS,POS,-47.65
T0013049,A000272,2024-12-04,Online,Mobile,-55.09
T0013050,A000272,2024-06-27,Online,Web,-42.86
T0013051,A000272,2025-01-13,Salary,POS,2193.88
T0013052,A000272,2024-12-30,POS,POS,7.31
T0013053,A000272,2023-05-05,Bill,Mobile,-27.17
T0013054,A000272,2023-12-19,POS,POS,-56.46
T0013055,A000272,2024-04-06,Online,Mobile,-10.23
T0013056,A000272,2025-06-07,Transfer,Mobile,-264.52
T0013057,A000272,2025-05-25,POS,ATM,-41.42
T0013058,A000272,2025-07-13,Transfer,Mobile,191.16
T0013059,A000272,2024-10-18,POS,POS,-48.69
T0013060,A000272,2024-11-18,ATM,POS,-107.19
T0013061,A000272,2024-11-12,POS,Web,-40.14
T0013062,A000272,2023-07-30,POS,Mobile,-31.98
T0013063,A000272,2024-08-11,Bill,Mobile,-85.98
T0013064,A000272,2025-01-19,Online,Mobile,-93.58
T0013065,A000272,2023-03-29,Fee,Mobile,-15.0
T0013066,A000272,2023-05-06,Transfer,Mobile,6.86
T0013067,A000272,2024-07-07,Transfer,Mobile,-477.14
T0013068,A000272,2024-01-25,Salary,Mobile,2565.62
T0013069,A000272,2025-07-20,Salary,Web,2180.04
T0013070,A000272,2023-05-17,Online,Branch,-14.41
T0013071,A000272,2023-12-18,Salary,POS,3353.25
T0013072,A000272,2024-03-31,ATM,Mobile,-51.96
T0013073,A000272,2025-04-07,Refund,Branch,65.68
T0013074,A000272,2024-09-09,Bill,Mobile,-58.42
T0013075,A000272,2024-01-11,Transfer,Web,-554.36
T0013076,A000272,2023-05-24,Online,POS,-38.96
T0013077,A000272,2025-08-15,ATM,POS,-53.55
T0013078,A000272,2023-04-30,Transfer,Mobile,-468.71
T0013079,A000273,2024-03-26,POS,Mobile,-80.2
T0013080,A000273,2025-09-05,POS,ATM,-40.34
T0013081,A000273,2023-08-19,ATM,Web,-38.49
T0013082,A000273,2022-07-30,POS,POS,-43.94
T0013083,A000273,2024-07-26,Online,Mobile,-86.62
T0013084,A000273,2023-05-20,Transfer,Mobile,81.08
T0013085,A000273,2025-02-10,ATM,Web,-79.37
T0013086,A000273,2022-10-25,Transfer,Branch,-514.25
T0013087,A000273,2023-04-21,ATM,ATM,-19.08
T0013088,A000273,2025-05-09,POS,Mobile,-18.51
T0013089,A000273,2025-06-30,POS,Mobile,-11.43
T0013090,A000273,2025-09-24,Online,POS,-36.19
T0013091,A000273,2024-08-15,Online,Mobile,-54.27
T0013092,A000273,2024-08-25,POS,Mobile,40.38
T0013093,A000273,2024-12-18,Salary,Mobile,2751.11
T0013094,A000273,2022-08-19,Online,ATM,-54.17
T0013095,A000273,2022-12-02,Fee,Mobile,-15.0
T0013096,A000273,2024-05-27,POS,Mobile,-35.05
T0013097,A000273,2025-09-30,Transfer,Mobile,173.38
T0013098,A000273,2023-07-11,Bill,POS,-37.18
T0013099,A000273,2025-05-24,Salary,ATM,1617.13
T0013100,A000273,2022-10-29,POS,Mobile,-88.97
T0013101,A000273,2024-11-29,Bill,Mobile,-99.39
T0013102,A000273,2024-03-20,ATM,POS,-105.52
T0013103,A000273,2023-11-15,POS,Web,-36.24
T0013104,A000273,2022-12-21,Online,Mobile,-29.62
T0013105,A000273,2025-08-26,Transfer,Mobile,-401.68
T0013106,A000273,2024-11-15,Salary,Web,2231.63
T0013107,A000273,2025-08-09,Online,POS,-44.92
T0013108,A000273,2024-10-17,Salary,Mobile,1375.43
T0013109,A000273,2024-12-04,ATM,POS,-110.93
T0013110,A000273,2022-08-21,POS,POS,-45.03
T0013111,A000273,2023-12-15,Bill,Web,-206.63
T0013112,A000273,2024-08-26,Transfer,Mobile,-536.31
T0013113,A000273,2022-10-09,POS,Mobile,-17.81
T0013114,A000273,2023-06-03,Bill,POS,-64.94
T0013115,A000273,2024-04-24,Online,POS,-110.72
T0013116,A000273,2025-08-15,Interest,POS,2.88
T0013117,A000273,2023-05-01,Fee,Mobile,-25.0
T0013118,A000273,2025-06-28,POS,Mobile,-21.67
T0013119,A000273,2022-12-26,Salary,Web,2303.35
T0013120,A000273,2025-05-21,POS,Web,-20.22
T0013121,A000273,2022-11-04,ATM,Web,-89.05
T0013122,A000273,2024-02-28,Fee,Mobile,-15.0
T0013123,A000273,2025-05-02,Online,Mobile,-94.99
T0013124,A000273,2022-10-27,POS,Mobile,-33.81
T0013125,A000273,2023-12-12,Bill,Mobile,-82.64
T0013126,A000274,2025-03-27,Bill,POS,-96.34
T0013127,A000274,2025-05-30,POS,Mobile,-62.72
T0013128,A000274,2025-04-26,POS,Web,-15.89
T0013129,A000274,2025-05-04,ATM,ATM,-5.51
T0013130,A000274,2025-09-10,Salary,Mobile,1924.68
T0013131,A000274,2025-06-20,Salary,Mobile,2023.61
T0013132,A000274,2025-06-19,Online,Web,-27.89
T0013133,A000274,2025-07-09,POS,Mobile,-45.54
T0013134,A000274,2025-06-05,ATM,Web,-28.65
T0013135,A000274,2025-05-30,POS,Mobile,-32.63
T0013136,A000274,2025-06-08,POS,Mobile,-34.47
T0013137,A000274,2025-04-12,ATM,POS,-4.48
T0013138,A000274,2025-06-27,POS,ATM,-34.42
T0013139,A000274,2025-04-24,POS,POS,-28.0
T0013140,A000274,2025-06-17,Transfer,Mobile,-291.21
T0013141,A000274,2025-04-22,Bill,Mobile,-114.6
T0013142,A000274,2025-08-19,Bill,Mobile,-144.22
T0013143,A000274,2025-04-23,Bill,Web,-111.32
T0013144,A000274,2025-05-25,POS,Mobile,-7.53
T0013145,A000274,2025-08-01,POS,Mobile,-54.39
T0013146,A000274,2025-05-20,POS,Branch,-50.56
T0013147,A000274,2025-08-01,POS,Mobile,-5.89
T0013148,A000274,2025-05-29,POS,Web,-57.31
T0013149,A000274,2025-08-28,POS,Mobile,-87.93
T0013150,A000274,2025-04-04,Bill,POS,-37.29
T0013151,A000274,2025-08-24,Transfer,Mobile,-45.03
T0013152,A000274,2025-06-22,POS,Mobile,-33.41
T0013153,A000274,2025-07-30,POS,POS,-39.32
T0013154,A000274,2025-04-03,POS,POS,-69.42
T0013155,A000274,2025-09-16,Online,Mobile,-36.07
T0013156,A000274,2025-05-16,POS,Web,-65.21
T0013157,A000274,2025-05-16,POS,Web,-53.64
T0013158,A000274,2025-03-17,Online,Mobile,-44.48
T0013159,A000274,2025-07-18,POS,Web,-64.65
T0013160,A000274,2025-06-12,Bill,Web,-6.06
T0013161,A000274,2025-08-18,Online,Web,-91.98
T0013162,A000274,2025-06-28,Bill,POS,-89.14
T0013163,A000274,2025-07-09,Salary,Web,2776.0
T0013164,A000274,2025-04-20,Bill,Mobile,-63.71
T0013165,A000274,2025-05-07,ATM,Mobile,-38.97
T0013166,A000274,2025-04-28,Online,Mobile,23.98
T0013167,A000274,2025-08-15,Salary,Mobile,2027.4
T0013168,A000274,2025-07-05,Fee,ATM,-15.0
T0013169,A000274,2025-07-25,Transfer,Mobile,-372.4
T0013170,A000274,2025-08-13,POS,Mobile,-50.48
T0013171,A000274,2025-09-05,POS,Web,-88.96
T0013172,A000274,2025-04-29,Online,Mobile,-36.55
T0013173,A000274,2025-06-20,POS,Mobile,-13.44
T0013174,A000274,2025-06-07,ATM,Web,-75.72
T0013175,A000274,2025-09-22,POS,Web,-42.29
T0013176,A000274,2025-05-17,Online,POS,-41.81
T0013177,A000274,2025-04-18,Online,Branch,-4.15
T0013178,A000274,2025-07-03,POS,Mobile,-1.61
T0013179,A000274,2025-04-28,ATM,Mobile,-29.72
T0013180,A000274,2025-09-24,Bill,ATM,-19.61
T0013181,A000274,2025-08-14,POS,Mobile,-79.58
T0013182,A000274,2025-08-25,Online,POS,-62.15
T0013183,A000274,2025-06-24,Interest,Mobile,1.37
T0013184,A000274,2025-08-05,Online,POS,20.42
T0013185,A000274,2025-04-11,Bill,Web,-110.95
T0013186,A000274,2025-09-03,Online,Web,-26.27
T0013187,A000274,2025-07-19,Transfer,POS,-539.54
T0013188,A000274,2025-08-20,Transfer,Mobile,-565.36
T0013189,A000274,2025-08-08,Online,Mobile,6.79
T0013190,A000274,2025-04-09,POS,Mobile,-71.87
T0013191,A000274,2025-09-16,Fee,POS,-10.0
T0013192,A000274,2025-03-28,Online,Mobile,-86.95
T0013193,A000274,2025-04-28,Transfer,ATM,-272.0
T0013194,A000274,2025-06-30,POS,Web,-40.25
T0013195,A000274,2025-04-20,Transfer,Mobile,-340.93
T0013196,A000274,2025-10-08,Refund,Mobile,22.94
T0013197,A000274,2025-07-13,Online,Web,-8.34
T0013198,A000274,2025-05-26,POS,Mobile,-60.15
T0013199,A000274,2025-04-13,Transfer,Web,-89.34
T0013200,A000274,2025-04-04,Transfer,Mobile,-247.06
T0013201,A000274,2025-07-03,Transfer,ATM,-181.71
T0013202,A000274,2025-07-06,Transfer,Web,-395.43
